Issuance Date,Sustainable Development Goals,Credit Type,Vintage Start,Vintage End,Reporting Period Start,Reporting Period End,ID,Name,Region,Country,Project Type,Methodology,Vintage Quantity,Quantity,Serial Number,Additional Certifications,Is Cancelled,Retirement/Cancellation Date,Retirement Beneficiary,Retirement Reason,Retirement Details,Input Type,Holding ID,Vintage,Issuance Year,Days to Retirement,Staleness,Status,Toucan,Toucan Bridger,Toucan Blacklisted,Country Code,Vintaged Batch Years,has_ac,technology,category
2019-10-24,,VCU,2018-01-01,2018-05-31,2018-01-01,2018-05-31,1190,Wind power project in Gujarat,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,15118,3156,7236-378948404-378951559-VCU-034-APX-IN-1-1190-01012018-31052018-0,,True,2021-10-19,0xd85cF713C480a6dFac34121Ee362A5e0Ef74001F,Other,TOUCAN-1.0-137-0x974a00c9b375ee4c4e3dd3067ebd814f246836e4afef16c62a108d9d44e34665-342,,148954,2018,2019,726.0,,Retired,True,https://polygonscan.com/address/0xd85cF713C480a6dFac34121Ee362A5e0Ef74001F,False,IND,0.410958904109589,False,WIND,RE
2019-09-26,,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1883,Pichacay Landfill Gas Renewable Energy Project,Asia,Ecuador,Energy industries (renewable/non-renewable sources); Waste handling and disposal,AMS-III.G.,24882,50,7139-373856717-373856766-VCU-048-APX-EC-13-1883-01012018-31122018-0,,True,2021-11-16,0x20494f58F26A0B0D93d4d42D7423DAd10C7F7b27,Other,TOUCAN-1.0-137-0xf35c850b4d43ccc16fffc1f215f3ad02ba58574dbb789dc68f32ccb8c444a033-686,,134546,2018,2019,782.0,,Retired,True,https://polygonscan.com/address/0x20494f58F26A0B0D93d4d42D7423DAd10C7F7b27,False,ECU,0.9972602739726028,False,SOLAR COOKERS,EE SMALL SCALE
2019-09-26,,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1883,Pichacay Landfill Gas Renewable Energy Project,Asia,Ecuador,Energy industries (renewable/non-renewable sources); Waste handling and disposal,AMS-III.G.,24882,100,7139-373861979-373862078-VCU-048-APX-EC-13-1883-01012018-31122018-0,,True,2021-11-05,0xA8D5040bf6D02Be09dF157c3D8777DDE21eE9690,Other,TOUCAN-1.0-137-0xc57848278c915a13ebd265b2077b42e501249e4a2cd547efb8fc7fd6b9e4f810-594,,149751,2018,2019,771.0,,Retired,True,https://polygonscan.com/address/0xA8D5040bf6D02Be09dF157c3D8777DDE21eE9690,False,ECU,0.9972602739726028,False,SOLAR COOKERS,EE SMALL SCALE
2019-09-04,,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,1742,Hydroelectric Project in Kinnaur District in Himachal Pradesh,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,3504652,20000,7053-366796560-366816559-VCU-034-APX-IN-1-1742-01012016-31122016-0,,True,2021-10-19,0x6A97294Fe979b9B87d309F530796b24daa53f1B4,Other,TOUCAN-1.0-137-0x43377029e0ebb9afd52de3b76e88d80ea9709365007c12a1b3e53472015a248a-325,,141447,2016,2019,776.0,,Retired,True,https://polygonscan.com/address/0x6A97294Fe979b9B87d309F530796b24daa53f1B4,False,IND,1.0,False,HYDRO,HYDRO
2019-09-04,,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,1742,Hydroelectric Project in Kinnaur District in Himachal Pradesh,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,3504652,13134,7053-366816560-366829693-VCU-034-APX-IN-1-1742-01012016-31122016-0,,True,2021-10-21,0xE8d7763b7C6F969cF1b2eE8a88281bB172Aa91Ff,Other,TOUCAN-1.0-137-0x5cf60091d563b87d99ddbec274441b7b19f6047a23408f330e5bc282fefa4296-398,,149033,2016,2019,778.0,,Retired,True,https://polygonscan.com/address/0xE8d7763b7C6F969cF1b2eE8a88281bB172Aa91Ff,False,IND,1.0,False,HYDRO,HYDRO
2019-08-23,,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1768,216 MWac Kamuthi Solar Power Project,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,374893,10,7000-363812760-363812769-VCU-034-APX-IN-1-1768-01012017-31122017-0,,True,2022-02-08,0x2e0b82e66f5b0ce20e31376480bcdc7d5bfb3d6,Other,TOUCAN-1.0-137-0x29856501219aa94c4598c8a3408f776041cb1a37a8ee42360aad23644c68268b-1046,,141169,2017,2019,900.0,,Retired,True,https://polygonscan.com/address/0x2e0b82e66f5b0ce20e31376480bcdc7d5bfb3d6,False,IND,0.9972602739726028,False,SOLAR,RE
2019-08-23,,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1768,216 MWac Kamuthi Solar Power Project,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,374893,10,7000-363812770-363812779-VCU-034-APX-IN-1-1768-01012017-31122017-0,,True,2022-02-11,0x2e0b82e66f5b0ce20e31376480bcdc7d5bfb3d6a,Other,TOUCAN-1.0-137-0xcc7e23a4f7f21cf05e052723b9fe969aa9deaf6dbc45397895cfb92bd2953816-1047,,160683,2017,2019,903.0,,Retired,True,https://polygonscan.com/address/0x2e0b82e66f5b0ce20e31376480bcdc7d5bfb3d6a,False,IND,0.9972602739726028,False,SOLAR,RE
2019-02-06,,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,1781,MRMPL Wind Power Project,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,21340,5000,6418-320368600-320373599-VCU-034-APX-IN-1-1781-01012014-31122014-0,,True,2021-11-12,0xf09CE7c6E2CbfFc4Cb55f56795e93D3297BE1F12,Other,TOUCAN-1.0-137-0x9b52e32955f01d1c2c8fc39b9612eee1029007d10b4c0279fc963ec9b2ff514b-637,,149936,2014,2019,1010.0,,Retired,True,https://polygonscan.com/address/0xf09CE7c6E2CbfFc4Cb55f56795e93D3297BE1F12,False,IND,0.9972602739726028,False,WIND,RE
2019-01-16,,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1477,Katingan Peatland Restoration and Conservation Project,Asia,Indonesia,Agriculture Forestry and Other Land Use,VM0007,4830311,1,6359-303397758-303397758-VCU-016-APX-ID-14-1477-01012017-31122017-1,CCB-Gold,True,2021-10-14,0x25ADf50119f91cfDd59D20318fcB70aaA0F1b26F,Other,TOUCAN-1.0-137-0xcde435700a139fc36b33e2c4f198459eb6d0137e9a279f1374f5989f97800d0f-68,,145020,2017,2019,1002.0,,Retired,True,https://polygonscan.com/address/0x25ADf50119f91cfDd59D20318fcB70aaA0F1b26F,False,IDN,0.9972602739726028,True,REDD+,REDD+
2018-06-13,,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,1542,Yunnan Kunming Liangqu Improved Forest Management Project,Asia,China,Agriculture Forestry and Other Land Use,VM0010,45341,30000,5861-264349256-264379255-VCU-013-APX-CN-14-1542-01012014-31122014-0,,True,2021-10-21,0xdb97aa9B0C07254Ef9E017641f5da271E5C31f35,Other,TOUCAN-1.0-137-0xf2c1d4e8f35b8d5c55cbc46e030489a31a7e855c29585676401b6080107aa3c4-386,,22123,2014,2018,1226.0,,Retired,True,https://polygonscan.com/address/0xdb97aa9B0C07254Ef9E017641f5da271E5C31f35,False,CHN,0.9972602739726028,False,IFM,IFM
2018-06-13,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1542,Yunnan Kunming Liangqu Improved Forest Management Project,Asia,China,Agriculture Forestry and Other Land Use,VM0010,44819,20000,5862-264379256-264399255-VCU-013-APX-CN-14-1542-01012015-31122015-0,,True,2021-10-20,0xdb97aa9B0C07254Ef9E017641f5da271E5C31f35,Other,TOUCAN-1.0-137-0x59aec1a1ef5c9b80bba514fbe422f93ef58365ffb8c213cafc092b5717c68cb0-357,,22124,2015,2018,1225.0,,Retired,True,https://polygonscan.com/address/0xdb97aa9B0C07254Ef9E017641f5da271E5C31f35,False,CHN,0.9972602739726028,False,IFM,IFM
2018-06-13,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1542,Yunnan Kunming Liangqu Improved Forest Management Project,Asia,China,Agriculture Forestry and Other Land Use,VM0010,44819,20000,5862-264399256-264419255-VCU-013-APX-CN-14-1542-01012015-31122015-0,,True,2021-10-21,0xdb97aa9b0c07254ef9e017641f5da271e5c31f35,Other,TOUCAN-1.0-137-0xe0e815b7e91ef59260dbfe188783ddf903dc815ee9f84d8586b13ec3f350d3cf-384,,149063,2015,2018,1226.0,,Retired,True,https://polygonscan.com/address/0xdb97aa9b0c07254ef9e017641f5da271e5c31f35,False,CHN,0.9972602739726028,False,IFM,IFM
2018-06-13,,VCU,2016-01-01,2016-03-31,2016-01-01,2016-03-31,1542,Yunnan Kunming Liangqu Improved Forest Management Project,Asia,China,Agriculture Forestry and Other Land Use,VM0010,11111,826,5863-264419503-264420328-VCU-013-APX-CN-14-1542-01012016-31032016-0,,True,2021-10-13,0xAf529400FF068AFbdc907c699B9184a4381481B0,Other,TOUCAN-1.0-137-0x6e744391a62a9485e61e5c34e1156d76e3d49ae69b4523572fd37d7a4a5505e6-11,,142702,2016,2018,1218.0,,Retired,True,https://polygonscan.com/address/0xAf529400FF068AFbdc907c699B9184a4381481B0,False,CHN,0.2465753424657534,False,IFM,IFM
2018-06-13,,VCU,2016-01-01,2016-03-31,2016-01-01,2016-03-31,1542,Yunnan Kunming Liangqu Improved Forest Management Project,Asia,China,Agriculture Forestry and Other Land Use,VM0010,11111,8101,5863-264420329-264428429-VCU-013-APX-CN-14-1542-01012016-31032016-0,,True,2021-10-20,0xdb97aa9B0C07254Ef9E017641f5da271E5C31f35,Other,TOUCAN-1.0-137-0x0af5b43fd98753631fc8cfb95843919d97539993398da6988d791e2360d713e1-356,,145239,2016,2018,1225.0,,Retired,True,https://polygonscan.com/address/0xdb97aa9B0C07254Ef9E017641f5da271E5C31f35,False,CHN,0.2465753424657534,False,IFM,IFM
2018-06-13,,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,1542,Yunnan Kunming Liangqu Improved Forest Management Project,Asia,China,Agriculture Forestry and Other Land Use,VM0010,45864,20000,5876-264571927-264591926-VCU-013-APX-CN-14-1542-01012013-31122013-0,,True,2021-10-21,0xdb97aa9b0c07254ef9e017641f5da271e5c31f35,Other,TOUCAN-1.0-137-0xcf1df22aae4272010cf8b9a16e8a8bb9868558718a69d40b1dbbada1906b9dc6-385,,22130,2013,2018,1226.0,,Retired,True,https://polygonscan.com/address/0xdb97aa9b0c07254ef9e017641f5da271e5c31f35,False,CHN,0.9972602739726028,False,IFM,IFM
2018-06-13,,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,1542,Yunnan Kunming Liangqu Improved Forest Management Project,Asia,China,Agriculture Forestry and Other Land Use,VM0010,45864,7250,5876-264591927-264599176-VCU-013-APX-CN-14-1542-01012013-31122013-0,,True,2021-10-23,0xdb97aa9B0C07254Ef9E017641f5da271E5C31f35,Other,TOUCAN-1.0-137-0xc992490f9cc81a72350b9483f218feaa391df15c81da11d1cb0d72eedb9b750e-446,,149223,2013,2018,1228.0,,Retired,True,https://polygonscan.com/address/0xdb97aa9B0C07254Ef9E017641f5da271E5C31f35,False,CHN,0.9972602739726028,False,IFM,IFM
2018-06-13,,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,1542,Yunnan Kunming Liangqu Improved Forest Management Project,Asia,China,Agriculture Forestry and Other Land Use,VM0010,45864,2750,5876-264599177-264601926-VCU-013-APX-CN-14-1542-01012013-31122013-0,,True,2021-10-23,0xdb97aa9B0C07254Ef9E017641f5da271E5C31f35,Other,TOUCAN-1.0-137-0xc992490f9cc81a72350b9483f218feaa391df15c81da11d1cb0d72eedb9b750e-446,,149320,2013,2018,1228.0,,Retired,True,https://polygonscan.com/address/0xdb97aa9B0C07254Ef9E017641f5da271E5C31f35,False,CHN,0.9972602739726028,False,IFM,IFM
2018-05-11,,VCU,2013-08-08,2014-08-07,2013-08-08,2014-08-07,985,Cordillera Azul National Park REDD Project,Latin America,Peru,Agriculture Forestry and Other Land Use,VM0007,2374091,10000,5800-259933952-259943951-VCU-024-MER-PE-14-985-08082013-07082014-1,CCB-Gold,True,2021-10-15,0x5e037e2f5C92dc9E180426171b62Da65d3AD5325,Other,TOUCAN-1.0-137-0xc5a677d8e97b0cf4edad85ce3cbbb09107363d8aa7dcd0ad5259f98ecb3596a7-69,,142405,2013,2018,1253.0,,Retired,True,https://polygonscan.com/address/0x5e037e2f5C92dc9E180426171b62Da65d3AD5325,False,PER,0.9972602739726028,True,REDD+,REDD+
2018-05-11,,VCU,2013-08-08,2014-08-07,2013-08-08,2014-08-07,985,Cordillera Azul National Park REDD Project,Latin America,Peru,Agriculture Forestry and Other Land Use,VM0007,2374091,10000,5800-259943952-259953951-VCU-024-MER-PE-14-985-08082013-07082014-1,CCB-Gold,True,2021-10-15,0x5e037e2f5C92dc9E180426171b62Da65d3AD5325,Other,TOUCAN-1.0-137-0x97f968b2b2d6dc1f5c665bb7acc181a0811bb7d8d15df16fa8c3dcc460186b2f-70,,143541,2013,2018,1253.0,,Retired,True,https://polygonscan.com/address/0x5e037e2f5C92dc9E180426171b62Da65d3AD5325,False,PER,0.9972602739726028,True,REDD+,REDD+
2017-12-19,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,934,The Mai Ndombe REDD+ Project,Africa,"Congo, The Democratic Republic of The",Agriculture Forestry and Other Land Use,VM0009,2583673,50000,5531-242969420-243019419-VCU-048-MER-CD-14-934-01012015-31122015-1,CCB-Gold,True,2022-02-09,0x5e037e2f5c92dc9e180426171b62da65d3ad5325,Other,TOUCAN-1.0-137-0xdfd3d5e72aca9c987581ad5a7aafddc7ed3eeb58f415868db5ce091f87c7ea32-1055,,126216,2015,2017,1513.0,,Retired,True,https://polygonscan.com/address/0x5e037e2f5c92dc9e180426171b62da65d3ad5325,False,COD,0.9972602739726028,True,REDD+,REDD+
2017-12-19,,VCU,2012-11-01,2012-12-31,2012-11-01,2012-12-31,934,The Mai Ndombe REDD+ Project,Africa,"Congo, The Democratic Republic of The",Agriculture Forestry and Other Land Use,VM0009,438870,32000,5532-243379311-243411310-VCU-048-MER-CD-14-934-01112012-31122012-1,CCB-Gold,True,2021-10-14,0x5e037e2f5C92dc9E180426171b62Da65d3AD5325,Other,TOUCAN-1.0-137-0xe058c00954341559ea91d3226115d282172c73c4d300337c00fe624ce03e47b1-40,,142331,2012,2017,1395.0,,Retired,True,https://polygonscan.com/address/0x5e037e2f5C92dc9E180426171b62Da65d3AD5325,False,COD,0.1643835616438356,True,REDD+,REDD+
2017-11-20,,VCU,2011-01-01,2011-12-31,2011-01-01,2011-12-31,1187,Shandong Yishui Tangwangshan Wind Farm Project,,China,Energy industries (renewable/non-renewable sources),ACM0002,30264,216,5425-236974920-236975135-VCU-046-APX-CN-1-1187-01012011-31122011-0,,True,2021-10-27,0xFea7485ec830d655ae7C6dC79DEc03e25539E14b,Other,TOUCAN-1.0-137-0x61fdc3314d39fb00988ea38dab5c2a9e16f2ddb82aec2766b9709affe015af30-503,,118559,2011,2017,1437.0,,Retired,True,https://polygonscan.com/address/0xFea7485ec830d655ae7C6dC79DEc03e25539E14b,False,CHN,0.9972602739726028,False,WIND,RE
2017-11-20,,VCU,2012-01-01,2012-02-20,2012-01-01,2012-02-20,1187,Shandong Yishui Tangwangshan Wind Farm Project,,China,Energy industries (renewable/non-renewable sources),ACM0002,5174,150,5426-236980160-236980309-VCU-046-APX-CN-1-1187-01012012-20022012-0,,True,2021-10-27,0x1d2eFe161Ac6E2E06E80708CD58690B0C0816063,Other,TOUCAN-1.0-137-0x6a0e77351147526f55fd1d57ffabfac96add9728dafe4a894f4a52a3340c1bd3-497,,147618,2012,2017,1437.0,,Retired,True,https://polygonscan.com/address/0x1d2eFe161Ac6E2E06E80708CD58690B0C0816063,False,CHN,0.136986301369863,False,WIND,RE
2015-03-02,,VCU,2012-01-01,2012-12-31,2012-01-01,2012-12-31,251,Biomass Based Cogeneration Project at Nectar Life Sciences Ltd,Asia,India,Energy industries (renewable/non-renewable sources),AMS-I.C.,57003,50,3776-164754458-164754507-VCU-003-MER-IN-1-251-01012012-31122012-0,,True,2021-10-12,0x6A2d5a444f2aF0A13EC4abf67957C1F55fF07fCc,Retirement for Person or Organization,TOUCAN-1.0-137-0x6572be41bf6f9065fe0b0bef4b03b9d3a289a191fee70d381da09e3abd1930a5-5,,32254,2012,2015,2416.0,,Retired,True,https://polygonscan.com/address/0x6A2d5a444f2aF0A13EC4abf67957C1F55fF07fCc,False,IND,1.0,False,BIOMASS,EE
2015-03-02,,VCU,2012-01-01,2012-12-31,2012-01-01,2012-12-31,251,Biomass Based Cogeneration Project at Nectar Life Sciences Ltd,Asia,India,Energy industries (renewable/non-renewable sources),AMS-I.C.,57003,1560,3776-164754508-164756067-VCU-003-MER-IN-1-251-01012012-31122012-0,,True,2021-10-14,0xAf529400FF068AFbdc907c699B9184a4381481B0,Other,TOUCAN-1.0-137-0x30c7dbd033c534c84ec8cad966fef02b54d83a6abad4a682c74d24f5d1458c9d-53,,146765,2012,2015,2418.0,,Retired,True,https://polygonscan.com/address/0xAf529400FF068AFbdc907c699B9184a4381481B0,False,IND,1.0,False,BIOMASS,EE
2014-10-09,,VCU,2009-01-01,2009-12-31,2009-01-01,2009-12-31,733,Biomass based steam generation project by Gujarat Ambuja Exports Ltd.,Asia,India,Energy industries (renewable/non-renewable sources),AMS-I.C.,12831,4500,3573-158519290-158523789-VCU-009-APX-IN-1-733-01012009-31122009-0,,True,2021-10-13,0xAf529400FF068AFbdc907c699B9184a4381481B0,Other,TOUCAN-1.0-137-0xc8b0363cbb659794976bdfe79326a27f770f876b04709b64385e25c5e5daab07-28,,24649,2009,2014,2561.0,,Retired,True,https://polygonscan.com/address/0xAf529400FF068AFbdc907c699B9184a4381481B0,False,IND,0.9972602739726028,False,BIOMASS,EE
2014-09-12,,VCU,2009-12-10,2010-12-09,2009-12-10,2010-12-09,529,Jilin Rice Husk Thermal Energy Generation Project,Asia,China,Energy industries (renewable/non-renewable sources),AMS-I.C.,6020,6020,3530-157199849-157205868-VCU-008-APX-CN-1-529-10122009-09122010-0,,True,2021-10-19,0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,Other,TOUCAN-1.0-137-0x3d51cc10340e8b0748ef0ff5e7fd5cb7bec24a3c92ab8e2f99be75ea1b784b2e-330,,9934,2009,2014,2594.0,,Retired,True,https://polygonscan.com/address/0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,False,CHN,0.9972602739726028,False,BIOMASS,EE
2014-09-12,,VCU,2009-10-19,2010-10-18,2009-10-19,2010-10-18,528,Panjin Rice Husk Thermal Energy Generation Project,Asia,China,Energy industries (renewable/non-renewable sources),AMS-I.C.,21448,21448,3534-157226227-157247674-VCU-008-APX-CN-1-528-19102009-18102010-0,,True,2021-10-19,0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,Other,TOUCAN-1.0-137-0xc9f01d987da82279407352308e82217a7ad150c2a5feffbcd707e1032a2609ca-329,,9938,2009,2014,2594.0,,Retired,True,https://polygonscan.com/address/0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,False,CHN,0.9972602739726028,False,BIOMASS,EE
2014-04-23,,VCU,2011-05-06,2011-12-31,2011-05-06,2011-12-31,758,Saracbendi HPP Run-of-River Hydro Project,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,14707,2927,3344-149848573-149851499-VCU-005-MER-TR-1-758-06052011-31122011-0,,True,2021-10-22,0xEE66Bfe308c0DeCe0F25c46B254df50cea743674,Other,TOUCAN-1.0-137-0xe6321d8cbde0ee552ae0408c86dc60d173f7b7fedad443f36ef9784694a81ae9-425,,124415,2011,2014,2739.0,,Retired,True,https://polygonscan.com/address/0xEE66Bfe308c0DeCe0F25c46B254df50cea743674,False,TUR,0.6547945205479452,False,ROR HYDRO,RE
2014-04-23,,VCU,2012-01-01,2012-12-31,2012-01-01,2012-12-31,758,Saracbendi HPP Run-of-River Hydro Project,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,31197,483,3345-149851526-149852008-VCU-005-MER-TR-1-758-01012012-31122012-0,,True,2021-10-22,0xEE66Bfe308c0DeCe0F25c46B254df50cea743674,Other,TOUCAN-1.0-137-0x60331d6b41f9f0e02b9ad345888473a8fd396c19cc36d72f9e472d02eddde714-427,,132960,2012,2014,2739.0,,Retired,True,https://polygonscan.com/address/0xEE66Bfe308c0DeCe0F25c46B254df50cea743674,False,TUR,1.0,False,ROR HYDRO,RE
2014-04-23,,VCU,2013-01-01,2013-07-31,2013-01-01,2013-07-31,758,Saracbendi HPP Run-of-River Hydro Project,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,37889,100,3346-149893904-149894003-VCU-005-MER-TR-1-758-01012013-31072013-0,,True,2021-10-29,0xcc060e0bfdc4df5c7cfb9f9fa358ddfd032aee61,Other,TOUCAN-1.0-137-0x33cb34c0c63ec0740ace4c5a1ad6743e73f5fe744a7fd54713c97b916c2c674a-519,,134177,2013,2014,2746.0,,Retired,True,https://polygonscan.com/address/0xcc060e0bfdc4df5c7cfb9f9fa358ddfd032aee61,False,TUR,0.5780821917808219,False,ROR HYDRO,RE
2014-04-23,,VCU,2013-01-01,2013-07-31,2013-01-01,2013-07-31,758,Saracbendi HPP Run-of-River Hydro Project,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,37889,16682,3346-149903904-149920585-VCU-005-MER-TR-1-758-01012013-31072013-0,,True,2021-11-02,0xCc060E0bFdc4Df5C7CFb9f9Fa358DdFD032AEe61,Other,TOUCAN-1.0-137-0xc4738d5e50c9f6ba1cfd28b8bec65e3e92a642bf45de21b5290a7dd93cea8492-559,,149874,2013,2014,2750.0,,Retired,True,https://polygonscan.com/address/0xCc060E0bFdc4Df5C7CFb9f9Fa358DdFD032AEe61,False,TUR,0.5780821917808219,False,ROR HYDRO,RE
2014-04-23,,VCU,2013-01-01,2013-07-31,2013-01-01,2013-07-31,758,Saracbendi HPP Run-of-River Hydro Project,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,37889,9900,3346-149894004-149903903-VCU-005-MER-TR-1-758-01012013-31072013-0,,True,2021-10-29,0xCc060E0bFdc4Df5C7CFb9f9Fa358DdFD032AEe61,Other,TOUCAN-1.0-137-0x305dd99e7a0fc2506910d4e4ae3575492ae82e19ace996353cba87926b9914e1-520,,149994,2013,2014,2746.0,,Retired,True,https://polygonscan.com/address/0xCc060E0bFdc4Df5C7CFb9f9Fa358DdFD032AEe61,False,TUR,0.5780821917808219,False,ROR HYDRO,RE
2014-04-01,,VCU,2008-03-01,2008-12-13,2008-03-01,2008-12-13,1228,El Panul,,Chile,Waste handling and disposal,ACM0001,7967,100,3304-148624983-148625082-VCU-009-APX-CL-13-1228-01032008-13122008-0,,True,2022-02-07,0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,Other,TOUCAN-1.0-137-0xb34e91fd233fb510fe049f84b438c26133362b21b6bca1625b1796a07adddb30-1049,,9251,2008,2014,2869.0,,Retired,True,https://polygonscan.com/address/0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,False,CHL,0.7863013698630137,False,WASTE,EE
2014-04-01,,VCU,2008-03-01,2008-12-13,2008-03-01,2008-12-13,1228,El Panul,,Chile,Waste handling and disposal,ACM0001,7967,7867,3304-148625083-148632949-VCU-009-APX-CL-13-1228-01032008-13122008-0,,True,2022-02-19,0x2845ec77192ad7ba2faf67e63b49be6c8d4f8b20,Other,TOUCAN-1.0-137-0x3937378c2accd14f06c9a5de6761af2804da0380f4d3d903e296e2e74d24cd29-1080,,160605,2008,2014,2881.0,,Retired,True,https://polygonscan.com/address/0x2845ec77192ad7ba2faf67e63b49be6c8d4f8b20,False,CHL,0.7863013698630137,False,WASTE,EE
2014-03-04,,VCU,2011-01-01,2011-12-31,2011-01-01,2011-12-31,603,Sirma Run-of-River Hydro Project,Middle East,Turkey,Energy industries (renewable/non-renewable sources),AMS-I.D.,4564,4564,3256-146636846-146641409-VCU-005-MER-TR-1-603-01012011-31122011-0,,True,2021-10-22,0xEE66Bfe308c0DeCe0F25c46B254df50cea743674,Other,TOUCAN-1.0-137-0x206fe6f4f11aa4eeecea5ad556794f8902fb9b274beeb4ac0be41a49e1ce9540-424,,33207,2011,2014,2789.0,,Retired,True,https://polygonscan.com/address/0xEE66Bfe308c0DeCe0F25c46B254df50cea743674,False,TUR,0.9972602739726028,False,ROR HYDRO,RE
2014-02-27,,VCU,2013-01-01,2013-07-31,2013-01-01,2013-07-31,755,OTLUCA HPPs run-of-river hydro project,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,79501,50000,3248-146509001-146559000-VCU-005-MER-TR-1-755-01012013-31072013-0,,True,2021-10-14,0xAf529400FF068AFbdc907c699B9184a4381481B0,Other,TOUCAN-1.0-137-0x0d015c2038b3b76c627aa8a6e836cb6fbe7f28521f8a8117c01b29a2db7b19ed-64,,133624,2013,2014,2786.0,,Retired,True,https://polygonscan.com/address/0xAf529400FF068AFbdc907c699B9184a4381481B0,False,TUR,0.5780821917808219,False,ROR HYDRO,RE
2014-02-17,,VCU,2011-12-26,2012-12-25,2011-12-26,2012-12-25,1148,Luofan 24MW Hydropower Project in Guizhou Province China,,China,Energy industries (renewable/non-renewable sources),ACM0002,62972,9,3235-146127395-146127403-VCU-028-MER-CN-1-1148-26122011-25122012-0,,True,2021-11-23,0xCc060E0bFdc4Df5C7CFb9f9Fa358DdFD032AEe61,Other,TOUCAN-1.0-137-0xb491c753a6cad05224c08bfb8494518271d3c1e22ea883ea8af0c57304a246bb-731,,32147,2011,2014,2836.0,,Retired,True,https://polygonscan.com/address/0xCc060E0bFdc4Df5C7CFb9f9Fa358DdFD032AEe61,False,CHN,1.0,False,HYDRO,HYDRO
2014-02-17,,VCU,2011-12-26,2012-12-25,2011-12-26,2012-12-25,1148,Luofan 24MW Hydropower Project in Guizhou Province China,,China,Energy industries (renewable/non-renewable sources),ACM0002,62972,2190,3235-146127404-146129593-VCU-028-MER-CN-1-1148-26122011-25122012-0,,True,2021-11-30,0xCc060E0bFdc4Df5C7CFb9f9Fa358DdFD032AEe61,Other,TOUCAN-1.0-137-0x657d47ec3b62336e35a27be3499e90038a5c308eb0ccaa2a052a792803816418-795,,152663,2011,2014,2843.0,,Retired,True,https://polygonscan.com/address/0xCc060E0bFdc4Df5C7CFb9f9Fa358DdFD032AEe61,False,CHN,1.0,False,HYDRO,HYDRO
2013-08-28,,VCU,2010-09-27,2010-12-31,2010-09-27,2010-12-31,1079,"Bundled Wind Power Project in Jamnagar, Gujarat",Asia,India,Energy industries (renewable/non-renewable sources),AMS-I.D.,2918,10,3019-132743166-132743175-VCU-008-APX-IN-1-1079-27092010-31122010-0,,True,2021-11-04,0xCA60B689f76B265418a8d5fe6CF42B8CCA17C0AA,Other,TOUCAN-1.0-137-0xbcf866af1f9fe622646141f0e024e9c0bad84488c1c509284b436b39105b145d-572,,150260,2010,2013,2990.0,,Retired,True,https://polygonscan.com/address/0xCA60B689f76B265418a8d5fe6CF42B8CCA17C0AA,False,IND,0.2602739726027397,False,WIND,RE
